Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-17 16:44:33,6078,Start,ON,215.00
2025-10-17 16:44:44,6078,Stop,ON,214.00
2025-10-17 16:44:44,6079,Start,ON,214.00
2025-10-17 16:44:55,6079,Stop,ON,214.00
2025-10-17 16:44:55,6080,Start,ON,214.00
2025-10-17 16:45:06,6080,Stop,ON,214.00
2025-10-17 16:45:06,6081,Start,ON,214.00
2025-10-17 16:45:17,6081,Stop,ON,214.00
2025-10-17 16:45:17,6082,Start,ON,214.00
2025-10-17 16:45:28,6082,Stop,ON,214.00
2025-10-17 16:45:28,6083,Start,ON,214.00
2025-10-17 16:45:39,6083,Stop,ON,214.00
2025-10-17 16:45:39,6084,Start,ON,214.00
2025-10-17 16:45:50,6084,Stop,ON,214.00
