Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-08 10:18:02,4013,Start,ON,212.00
2025-09-08 10:18:03,4013,Stop,ON,210.00
2025-09-08 10:18:05,4014,Start,ON,210.01
2025-09-08 10:18:06,4014,Stop,ON,210.01
2025-09-08 10:18:08,4015,Start,ON,210.02
2025-09-08 10:18:09,4015,Stop,ON,210.02
2025-09-08 10:18:11,4016,Start,ON,210.03
2025-09-08 10:18:12,4016,Stop,ON,210.03
2025-09-08 10:18:14,4017,Start,ON,210.04
2025-09-08 10:18:15,4017,Stop,ON,210.04
2025-09-08 10:18:17,4018,Start,ON,210.05
2025-09-08 10:18:18,4018,Stop,ON,210.05
2025-09-08 10:18:20,4019,Start,ON,210.06
2025-09-08 10:18:21,4019,Stop,ON,210.06
2025-09-08 10:18:23,4020,Start,ON,210.07
2025-09-08 10:18:24,4020,Stop,ON,210.07
2025-09-08 10:18:26,4021,Start,ON,210.08
2025-09-08 10:18:27,4021,Stop,ON,210.08
2025-09-08 10:18:29,4022,Start,ON,210.09
2025-09-08 10:18:31,4022,Stop,ON,210.09
2025-09-08 10:18:32,4023,Start,ON,210.10
2025-09-08 10:18:34,4023,Stop,ON,210.10
2025-09-08 10:18:35,4024,Start,ON,210.11
2025-09-08 10:18:37,4024,Stop,ON,210.11
2025-09-08 10:18:38,4025,Start,ON,210.11
2025-09-08 10:18:40,4025,Stop,ON,210.12
2025-09-08 10:18:41,4026,Start,ON,210.13
2025-09-08 10:18:43,4026,Stop,ON,210.13
2025-09-08 10:18:45,4027,Start,ON,210.14
2025-09-08 10:18:46,4027,Stop,ON,210.14
2025-09-08 10:18:48,4028,Start,ON,210.15
2025-09-08 10:18:49,4028,Stop,ON,210.15
2025-09-08 10:18:51,4029,Start,ON,210.16
2025-09-08 10:18:52,4029,Stop,ON,210.16
2025-09-08 10:18:54,4030,Start,ON,210.17
2025-09-08 10:18:55,4030,Stop,ON,210.17
2025-09-08 10:18:57,4031,Start,ON,210.18
2025-09-08 10:18:58,4031,Stop,ON,210.18
2025-09-08 10:19:00,4032,Start,ON,210.19
2025-09-08 10:19:01,4032,Stop,ON,210.19
2025-09-08 10:19:03,4033,Start,ON,210.20
2025-09-08 10:19:04,4033,Stop,ON,210.20
2025-09-08 10:19:06,4034,Start,ON,210.21
2025-09-08 10:19:07,4034,Stop,ON,210.21
2025-09-08 10:19:09,4035,Start,ON,210.22
2025-09-08 10:19:11,4035,Stop,ON,210.22
2025-09-08 10:19:12,4036,Start,ON,210.23
2025-09-08 10:19:14,4036,Stop,ON,210.23
2025-09-08 10:19:15,4037,Start,ON,210.24
2025-09-08 10:19:17,4037,Stop,ON,210.24
2025-09-08 10:19:19,4038,Start,ON,210.24
2025-09-08 10:19:20,4038,Stop,ON,210.25
2025-09-08 10:19:22,4039,Start,ON,210.26
2025-09-08 10:19:23,4039,Stop,ON,210.26
2025-09-08 10:19:25,4040,Start,ON,210.27
2025-09-08 10:19:26,4040,Stop,ON,210.27
2025-09-08 10:19:28,4041,Start,ON,210.28
2025-09-08 10:19:29,4041,Stop,ON,210.28
2025-09-08 10:19:31,4042,Start,ON,210.29
2025-09-08 10:19:32,4042,Stop,ON,210.29
2025-09-08 10:19:34,4043,Start,ON,210.30
2025-09-08 10:19:35,4043,Stop,ON,210.30
2025-09-08 10:19:37,4044,Start,ON,210.31
2025-09-08 10:19:38,4044,Stop,ON,210.31
2025-09-08 10:19:40,4045,Start,ON,210.32
2025-09-08 10:19:41,4045,Stop,ON,210.32
2025-09-08 10:19:43,4046,Start,ON,210.33
