Time,Run,Scan status,Ablation status,OPO Wavelength
2026-06-24 20:45:53,7034,Start,OFF,220.00
2026-06-24 20:46:08,7034,Stop,OFF,220.00
2026-06-24 20:55:54,7035,Start,OFF,220.00
2026-06-24 20:56:09,7035,Stop,OFF,220.00
2026-06-24 20:56:15,7036,Start,OFF,220.00
2026-06-24 20:56:25,7036,Stop,OFF,220.00
2026-06-24 20:57:03,7037,Start,OFF,220.00
2026-06-24 20:57:46,7037,Stop,OFF,220.00
2026-06-24 20:58:02,7038,Start,OFF,220.00
2026-06-24 20:58:16,7038,Stop,OFF,220.00
2026-06-24 20:58:42,7039,Start,OFF,220.00
2026-06-24 20:59:15,7039,Stop,OFF,220.00
2026-06-24 20:59:52,7040,Start,OFF,220.00
2026-06-24 21:00:10,7040,Stop,OFF,220.00
2026-06-24 21:00:16,7041,Start,OFF,220.00
2026-06-24 21:02:11,7041,Stop,OFF,220.00
2026-06-24 21:02:44,7042,Start,OFF,220.00
2026-06-24 21:02:55,7042,Stop,OFF,220.00
2026-06-24 21:03:15,7043,Start,OFF,220.00
2026-06-24 21:03:37,7043,Stop,OFF,220.00
2026-06-24 21:03:50,7044,Start,OFF,220.00
2026-06-24 21:04:16,7044,Stop,OFF,220.00
2026-06-24 21:04:35,7045,Start,OFF,220.00
2026-06-24 21:05:02,7045,Stop,OFF,220.00
2026-06-24 21:05:12,7046,Start,OFF,220.00
2026-06-24 21:05:29,7046,Stop,OFF,220.00
2026-06-24 21:05:39,7047,Start,OFF,220.00
2026-06-24 21:11:53,7047,Stop,OFF,220.00
