Time,Run,Scan status,Ablation status,OPO Wavelength
2025-08-27 16:48:56,3396,Start,ON,OFF
2025-08-27 16:50:21,3396,Stop,ON,OFF
2025-08-27 16:50:32,3397,Start,ON,OFF
2025-08-27 16:50:42,3397,Stop,ON,OFF
2025-08-27 16:51:08,3398,Start,ON,OFF
2025-08-27 16:52:37,3398,Stop,ON,OFF
2025-08-27 16:52:38,3399,Start,ON,OFF
2025-08-27 16:53:25,3399,Stop,ON,OFF
2025-08-27 16:53:25,3400,Start,ON,OFF
2025-08-27 16:56:13,3400,Stop,OFF,OFF
2025-08-27 17:16:24,3401,Start,ON,OFF
2025-08-27 17:16:31,3401,Stop,ON,OFF
2025-08-27 17:16:39,3402,Start,ON,OFF
2025-08-27 17:17:02,3402,Stop,ON,OFF
2025-08-27 17:18:01,3403,Start,ON,OFF
2025-08-27 17:20:24,3403,Stop,ON,OFF
2025-08-27 17:20:45,3404,Start,OFF,OFF
2025-08-27 17:23:30,3404,Stop,OFF,OFF
2025-08-27 17:23:36,3405,Start,OFF,OFF
2025-08-27 17:24:41,3405,Stop,OFF,OFF
2025-08-27 17:24:41,3406,Start,OFF,OFF
2025-08-27 17:24:43,3406,Stop,OFF,OFF
2025-08-27 17:25:06,3407,Start,ON,OFF
2025-08-27 17:26:18,3407,Stop,OFF,OFF
2025-08-27 17:26:37,3408,Start,ON,OFF
2025-08-27 17:27:38,3408,Stop,ON,OFF
2025-08-27 17:27:45,3409,Start,OFF,OFF
2025-08-27 17:28:47,3409,Stop,OFF,OFF
2025-08-27 17:28:56,3410,Start,ON,OFF
2025-08-27 17:29:58,3410,Stop,ON,OFF
2025-08-27 17:30:04,3411,Start,OFF,OFF
2025-08-27 17:31:07,3411,Stop,OFF,OFF
2025-08-27 17:31:22,3412,Start,ON,OFF
2025-08-27 17:32:26,3412,Stop,ON,OFF
2025-08-27 17:32:36,3413,Start,OFF,OFF
2025-08-27 17:33:38,3413,Stop,OFF,OFF
2025-08-27 17:34:11,3414,Start,ON,OFF
2025-08-27 17:34:14,3414,Stop,ON,OFF
2025-08-27 17:34:16,3415,Start,ON,OFF
2025-08-27 17:35:16,3415,Stop,ON,OFF
2025-08-27 17:35:26,3416,Start,OFF,OFF
2025-08-27 17:36:29,3416,Stop,OFF,OFF
2025-08-27 17:36:47,3417,Start,ON,OFF
2025-08-27 17:37:50,3417,Stop,ON,OFF
2025-08-27 17:37:55,3418,Start,OFF,OFF
2025-08-27 17:38:58,3418,Stop,OFF,OFF
2025-08-27 17:39:14,3419,Start,ON,OFF
2025-08-27 17:40:16,3419,Stop,ON,OFF
2025-08-27 17:40:30,3420,Start,OFF,OFF
2025-08-27 17:41:33,3420,Stop,OFF,OFF
2025-08-27 17:41:51,3421,Start,ON,OFF
2025-08-27 17:42:53,3421,Stop,ON,OFF
2025-08-27 17:43:02,3422,Start,OFF,OFF
2025-08-27 17:43:04,3422,Stop,OFF,OFF
2025-08-27 17:43:23,3423,Start,OFF,OFF
2025-08-27 17:44:26,3423,Stop,OFF,OFF
2025-08-27 17:44:54,3424,Start,ON,OFF
2025-08-27 17:45:55,3424,Stop,ON,OFF
2025-08-27 17:46:08,3425,Start,OFF,OFF
2025-08-27 17:47:10,3425,Stop,OFF,OFF
2025-08-27 17:47:26,3426,Start,ON,OFF
2025-08-27 17:47:29,3426,Stop,ON,OFF
2025-08-27 17:47:34,3427,Start,ON,OFF
2025-08-27 17:48:36,3427,Stop,ON,OFF
2025-08-27 17:48:46,3428,Start,OFF,OFF
2025-08-27 17:49:10,3428,Stop,OFF,OFF
2025-08-27 17:49:12,3429,Start,OFF,OFF
2025-08-27 17:50:15,3429,Stop,OFF,OFF
2025-08-27 17:50:33,3430,Start,ON,OFF
