Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-08 10:52:02,4069,Start,ON,OFF
2025-09-08 10:52:07,4069,Stop,ON,OFF
2025-09-08 10:54:31,4070,Start,ON,OFF
2025-09-08 10:54:35,4070,Stop,ON,OFF
2025-09-08 10:54:56,4071,Start,ON,216.20
2025-09-08 10:55:10,4071,Stop,ON,216.20
2025-09-08 10:55:17,4072,Start,ON,216.25
2025-09-08 10:55:25,4072,Stop,ON,216.25
2025-09-08 10:57:48,4073,Start,ON,216.25
2025-09-08 10:57:56,4073,Stop,ON,216.25
2025-09-08 10:58:32,4074,Start,ON,216.25
2025-09-08 11:01:24,4074,Stop,ON,216.25
2025-09-08 11:01:25,4075,Start,ON,216.25
2025-09-08 11:02:41,4075,Stop,ON,216.25
2025-09-08 11:02:42,4076,Start,ON,216.25
2025-09-08 11:03:08,4076,Stop,ON,216.25
2025-09-08 11:03:09,4077,Start,ON,216.25
2025-09-08 11:04:40,4077,Stop,ON,216.25
2025-09-08 11:04:50,4078,Start,OFF,216.25
2025-09-08 11:06:21,4078,Stop,OFF,216.25
2025-09-08 11:06:35,4079,Start,ON,216.25
2025-09-08 11:06:43,4079,Stop,ON,216.25
2025-09-08 11:06:52,4080,Start,ON,216.25
2025-09-08 11:06:56,4080,Stop,ON,216.25
2025-09-08 11:07:04,4081,Start,ON,216.25
2025-09-08 11:09:09,4081,Stop,ON,216.20
2025-09-08 11:09:11,4082,Start,ON,216.20
2025-09-08 11:13:00,4082,Stop,ON,214.00
2025-09-08 11:13:03,4083,Start,ON,214.00
2025-09-08 11:15:19,4083,Stop,ON,216.25
2025-09-08 11:15:22,4084,Start,ON,216.25
2025-09-08 11:15:39,4084,Stop,ON,216.25
2025-09-08 11:15:47,4085,Start,ON,216.25
2025-09-08 11:15:52,4085,Stop,ON,216.25
2025-09-08 11:16:04,4086,Start,ON,216.25
2025-09-08 11:16:46,4086,Stop,ON,216.25
2025-09-08 11:16:47,4087,Start,ON,216.25
2025-09-08 11:17:01,4087,Stop,ON,216.25
2025-09-08 11:17:07,4088,Start,ON,216.25
2025-09-08 11:18:38,4088,Stop,ON,216.25
2025-09-08 11:18:41,4089,Start,OFF,216.25
2025-09-08 11:19:18,4089,Stop,OFF,216.25
2025-09-08 11:19:38,4090,Start,ON,216.25
2025-09-08 11:22:00,4090,Stop,ON,216.25
2025-09-08 11:22:01,4091,Start,ON,216.25
2025-09-08 11:24:45,4091,Stop,ON,216.25
2025-09-08 11:24:47,4092,Start,ON,216.25
2025-09-08 11:25:51,4092,Stop,ON,216.25
2025-09-08 11:25:54,4093,Start,ON,216.25
2025-09-08 11:26:39,4093,Stop,ON,216.25
2025-09-08 11:26:49,4094,Start,ON,216.25
2025-09-08 11:31:22,4094,Stop,ON,216.25
2025-09-08 11:31:23,4095,Start,ON,216.25
2025-09-08 11:33:36,4095,Stop,ON,216.30
2025-09-08 11:33:38,4096,Start,ON,216.30
2025-09-08 11:33:58,4096,Stop,ON,216.30
2025-09-08 11:35:36,4097,Start,ON,216.30
2025-09-08 11:37:29,4097,Stop,ON,216.25
2025-09-08 11:37:31,4098,Start,ON,216.25
2025-09-08 11:39:02,4098,Stop,ON,216.25
2025-09-08 11:39:11,4099,Start,OFF,216.25
2025-09-08 11:40:41,4099,Stop,OFF,216.25
2025-09-08 11:40:55,4100,Start,ON,216.25
2025-09-08 11:42:26,4100,Stop,ON,216.25
2025-09-08 11:42:35,4101,Start,OFF,216.25
2025-09-08 11:44:06,4101,Stop,OFF,216.25
2025-09-08 11:44:17,4102,Start,ON,216.25
2025-09-08 11:45:49,4102,Stop,ON,216.25
2025-09-08 11:45:55,4103,Start,OFF,216.25
2025-09-08 11:47:27,4103,Stop,OFF,216.25
2025-09-08 11:48:00,4104,Start,ON,216.25
2025-09-08 11:48:48,4104,Stop,ON,216.25
2025-09-08 11:48:50,4105,Start,ON,216.25
2025-09-08 11:49:11,4105,Stop,ON,216.25
2025-09-08 11:51:10,4106,Start,ON,216.25
2025-09-08 11:54:45,4106,Stop,ON,216.25
2025-09-08 11:54:51,4107,Start,ON,216.25
2025-09-08 11:56:25,4107,Stop,ON,216.25
2025-09-08 11:56:32,4108,Start,OFF,216.25
2025-09-08 11:58:03,4108,Stop,OFF,216.25
2025-09-08 11:58:31,4109,Start,ON,216.25
2025-09-08 12:00:02,4109,Stop,ON,216.25
2025-09-08 12:00:06,4110,Start,OFF,216.25
2025-09-08 12:00:24,4110,Stop,OFF,216.25
2025-09-08 12:02:54,4111,Start,ON,212.60
2025-09-08 12:03:44,4111,Stop,ON,212.60
2025-09-08 12:03:53,4112,Start,OFF,212.60
2025-09-08 12:06:03,4112,Stop,OFF,212.60
2025-09-08 12:06:18,4113,Start,ON,212.60
2025-09-08 12:07:49,4113,Stop,ON,212.60
2025-09-08 12:07:55,4114,Start,OFF,212.60
2025-09-08 12:09:26,4114,Stop,OFF,212.60
2025-09-08 12:09:39,4115,Start,ON,212.60
2025-09-08 12:10:36,4115,Stop,ON,212.60
2025-09-08 12:10:44,4116,Start,ON,212.60
2025-09-08 12:12:15,4116,Stop,ON,212.60
2025-09-08 12:15:39,4117,Start,ON,216.25
2025-09-08 12:17:26,4117,Stop,ON,216.25
2025-09-08 12:17:28,4118,Start,ON,216.25
2025-09-08 12:18:59,4118,Stop,ON,216.25
2025-09-08 12:19:05,4119,Start,OFF,216.25
2025-09-08 12:20:18,4119,Stop,OFF,216.25
2025-09-08 12:20:40,4120,Start,ON,216.25
2025-09-08 12:23:06,4120,Stop,OFF,216.25
2025-09-08 13:45:32,4121,Start,ON,216.25
2025-09-08 13:47:03,4121,Stop,ON,216.25
2025-09-08 13:47:12,4122,Start,OFF,216.25
2025-09-08 13:48:42,4122,Stop,OFF,216.25
2025-09-08 13:51:06,4123,Start,ON,216.25
2025-09-08 13:52:36,4123,Stop,ON,216.25
2025-09-08 13:52:42,4124,Start,OFF,216.25
2025-09-08 13:54:13,4124,Stop,OFF,216.25
2025-09-08 13:55:33,4125,Start,ON,216.25
2025-09-08 13:57:04,4125,Stop,ON,216.25
