Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-09 10:23:43,4505,Start,ON,210.09
2025-09-09 10:24:03,4505,Stop,ON,210.00
2025-09-09 10:24:04,4506,Start,OFF,210.00
2025-09-09 10:24:24,4506,Stop,OFF,210.00
2025-09-09 10:24:25,4507,Start,ON,210.00
2025-09-09 10:24:46,4507,Stop,ON,210.00
2025-09-09 10:24:46,4508,Start,OFF,210.00
2025-09-09 10:25:07,4508,Stop,OFF,210.00
2025-09-09 10:25:07,4509,Start,ON,210.00
2025-09-09 10:25:28,4509,Stop,ON,210.00
2025-09-09 10:25:28,4510,Start,OFF,210.00
2025-09-09 10:25:49,4510,Stop,OFF,210.00
2025-09-09 10:25:50,4511,Start,ON,210.00
2025-09-09 10:26:10,4511,Stop,ON,210.00
2025-09-09 10:26:11,4512,Start,OFF,210.00
2025-09-09 10:26:31,4512,Stop,OFF,210.00
2025-09-09 10:26:32,4513,Start,ON,210.00
2025-09-09 10:26:53,4513,Stop,ON,210.00
2025-09-09 10:26:53,4514,Start,OFF,210.00
2025-09-09 10:27:14,4514,Stop,OFF,210.00
2025-09-09 10:27:15,4515,Start,ON,210.00
2025-09-09 10:27:35,4515,Stop,ON,210.00
2025-09-09 10:27:36,4516,Start,OFF,210.00
2025-09-09 10:27:56,4516,Stop,OFF,210.00
2025-09-09 10:27:57,4517,Start,ON,210.00
2025-09-09 10:28:18,4517,Stop,ON,210.00
2025-09-09 10:28:18,4518,Start,OFF,210.00
2025-09-09 10:28:39,4518,Stop,OFF,210.00
2025-09-09 10:28:39,4519,Start,ON,210.00
2025-09-09 10:29:00,4519,Stop,ON,210.00
2025-09-09 10:29:00,4520,Start,OFF,210.00
2025-09-09 10:29:21,4520,Stop,OFF,210.00
2025-09-09 10:29:22,4521,Start,ON,210.00
2025-09-09 10:29:43,4521,Stop,ON,210.00
2025-09-09 10:29:43,4522,Start,OFF,210.00
2025-09-09 10:30:03,4522,Stop,OFF,210.00
2025-09-09 10:30:04,4523,Start,ON,210.00
2025-09-09 10:30:25,4523,Stop,ON,210.00
2025-09-09 10:30:25,4524,Start,OFF,210.00
2025-09-09 10:30:46,4524,Stop,OFF,210.00
2025-09-09 10:30:47,4525,Start,ON,210.00
2025-09-09 10:31:07,4525,Stop,ON,210.00
2025-09-09 10:31:07,4526,Start,OFF,210.00
2025-09-09 10:31:28,4526,Stop,OFF,210.00
2025-09-09 10:31:29,4527,Start,ON,210.00
2025-09-09 10:31:49,4527,Stop,ON,210.00
2025-09-09 10:31:50,4528,Start,OFF,210.00
2025-09-09 10:32:10,4528,Stop,OFF,210.00
2025-09-09 10:32:11,4529,Start,ON,210.00
2025-09-09 10:32:32,4529,Stop,ON,210.00
2025-09-09 10:32:32,4530,Start,OFF,210.00
2025-09-09 10:32:53,4530,Stop,OFF,210.00
