Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-20 13:34:31,6124,Start,ON,214.05
2025-10-20 13:34:37,6124,Stop,ON,214.05
2025-10-20 13:36:41,6125,Start,ON,214.05
2025-10-20 13:36:48,6125,Stop,ON,214.05
2025-10-20 13:37:13,6126,Start,ON,216.10
2025-10-20 13:37:19,6126,Stop,ON,216.10
2025-10-20 13:37:40,6127,Start,ON,214.05
2025-10-20 13:37:46,6127,Stop,ON,214.05
2025-10-20 13:37:59,6128,Start,ON,214.05
2025-10-20 13:38:08,6128,Stop,ON,214.05
2025-10-20 13:38:40,6129,Start,ON,214.05
2025-10-20 13:39:03,6129,Stop,ON,214.05
2025-10-20 13:39:06,6130,Start,ON,214.05
2025-10-20 13:39:38,6130,Stop,ON,214.05
2025-10-20 13:39:43,6131,Start,OFF,214.05
2025-10-20 13:40:15,6131,Stop,OFF,214.05
2025-10-20 13:40:23,6132,Start,ON,214.05
2025-10-20 13:40:26,6132,Stop,ON,214.05
2025-10-20 13:40:36,6133,Start,ON,214.05
2025-10-20 13:40:38,6133,Stop,ON,214.05
2025-10-20 13:41:19,6134,Start,ON,214.05
2025-10-20 13:41:28,6134,Stop,ON,214.05
2025-10-20 13:41:38,6135,Start,ON,214.05
2025-10-20 13:42:05,6135,Stop,ON,214.05
2025-10-20 13:42:07,6136,Start,ON,214.05
2025-10-20 13:42:38,6136,Stop,ON,214.05
2025-10-20 13:42:42,6137,Start,OFF,214.05
2025-10-20 13:43:13,6137,Stop,OFF,214.05
2025-10-20 13:43:25,6138,Start,ON,214.05
2025-10-20 13:43:35,6138,Stop,ON,214.05
2025-10-20 13:43:40,6139,Start,ON,214.05
2025-10-20 13:43:45,6139,Stop,ON,214.05
2025-10-20 13:43:49,6140,Start,ON,214.05
2025-10-20 13:43:57,6140,Stop,ON,214.05
2025-10-20 13:44:01,6141,Start,ON,214.05
2025-10-20 13:44:08,6141,Stop,ON,214.05
2025-10-20 13:44:10,6142,Start,ON,214.05
2025-10-20 13:44:42,6142,Stop,ON,214.05
2025-10-20 13:44:46,6143,Start,OFF,214.05
2025-10-20 13:45:17,6143,Stop,OFF,214.05
2025-10-20 13:45:37,6144,Start,OFF,214.05
2025-10-20 13:45:56,6144,Stop,ON,214.05
2025-10-20 13:46:19,6145,Start,ON,214.05
2025-10-20 13:46:26,6145,Stop,ON,214.05
2025-10-20 13:46:33,6146,Start,ON,214.05
2025-10-20 13:47:05,6146,Stop,ON,214.05
2025-10-20 13:47:09,6147,Start,OFF,214.05
2025-10-20 13:47:43,6147,Stop,OFF,214.05
2025-10-20 13:48:23,6148,Start,ON,214.25
2025-10-20 13:48:57,6148,Stop,ON,214.25
2025-10-20 13:48:59,6149,Start,ON,214.25
2025-10-20 13:49:30,6149,Stop,ON,214.25
2025-10-20 13:49:35,6150,Start,OFF,214.25
2025-10-20 13:50:07,6150,Stop,OFF,214.25
2025-10-20 13:53:55,6151,Start,ON,214.05
2025-10-20 13:54:26,6151,Stop,ON,214.05
2025-10-20 13:54:34,6152,Start,OFF,214.05
2025-10-20 13:55:04,6152,Stop,OFF,214.05
2025-10-20 13:56:06,6153,Start,ON,214.25
2025-10-20 13:56:38,6153,Stop,ON,214.25
2025-10-20 13:56:48,6154,Start,OFF,214.25
2025-10-20 13:57:19,6154,Stop,OFF,214.25
2025-10-20 13:58:49,6155,Start,ON,214.05
2025-10-20 13:59:21,6155,Stop,ON,214.05
2025-10-20 13:59:24,6156,Start,OFF,214.05
2025-10-20 13:59:56,6156,Stop,OFF,214.05
2025-10-20 14:00:37,6157,Start,ON,214.25
2025-10-20 14:01:09,6157,Stop,ON,214.25
2025-10-20 14:01:14,6158,Start,OFF,214.25
2025-10-20 14:01:45,6158,Stop,OFF,214.25
2025-10-20 14:03:53,6159,Start,ON,214.05
2025-10-20 14:04:25,6159,Stop,ON,214.05
2025-10-20 14:04:29,6160,Start,OFF,214.05
2025-10-20 14:05:00,6160,Stop,OFF,214.05
2025-10-20 14:06:04,6161,Start,ON,214.25
2025-10-20 14:06:35,6161,Stop,ON,214.25
2025-10-20 14:06:40,6162,Start,OFF,214.25
2025-10-20 14:07:12,6162,Stop,OFF,214.25
2025-10-20 14:09:36,6163,Start,ON,214.25
2025-10-20 14:10:07,6163,Stop,ON,213.70
2025-10-20 14:10:07,6164,Start,OFF,213.70
2025-10-20 14:10:38,6164,Stop,OFF,213.70
