Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-11 11:51:13,4566,Start,OFF,216.25
2025-09-11 11:52:04,4566,Stop,ON,216.25
2025-09-11 11:52:24,4567,Start,ON,216.25
2025-09-11 14:01:49,4567,Stop,ON,216.25
2025-09-11 14:03:02,4568,Start,ON,216.25
2025-09-11 14:03:38,4568,Stop,ON,216.25
2025-09-11 14:03:57,4569,Start,ON,216.25
2025-09-11 14:05:10,4569,Stop,ON,216.25
2025-09-11 14:05:51,4570,Start,ON,216.25
2025-09-11 14:07:22,4570,Stop,ON,216.25
2025-09-11 14:07:35,4571,Start,ON,216.25
2025-09-11 14:08:42,4571,Stop,ON,216.25
2025-09-11 14:08:57,4572,Start,ON,216.25
2025-09-11 14:53:34,4572,Stop,ON,OFF
2025-09-11 14:53:46,4573,Start,ON,OFF
2025-09-11 14:53:55,4573,Stop,ON,OFF
