Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-09 10:40:05,4531,Start,ON,OFF
2025-09-09 10:41:03,4531,Stop,ON,OFF
2025-09-09 10:41:05,4532,Start,ON,OFF
2025-09-09 10:41:10,4532,Stop,ON,OFF
2025-09-09 10:41:18,4533,Start,ON,OFF
2025-09-09 10:41:36,4533,Stop,ON,216.20
2025-09-09 10:41:38,4534,Start,ON,216.20
2025-09-09 10:42:22,4534,Stop,ON,216.20
2025-09-09 10:42:26,4535,Start,OFF,216.20
2025-09-09 10:43:10,4535,Stop,OFF,216.20
2025-09-09 10:46:11,4536,Start,ON,216.20
2025-09-09 10:47:07,4536,Stop,ON,216.06
2025-09-09 10:47:10,4537,Start,ON,216.06
2025-09-09 10:47:32,4537,Stop,ON,216.06
2025-09-09 10:47:35,4538,Start,OFF,216.06
2025-09-09 10:47:57,4538,Stop,OFF,216.06
2025-09-09 10:48:09,4539,Start,ON,216.06
2025-09-09 11:00:13,4539,Stop,ON,OFF
2025-09-09 11:00:14,4540,Start,ON,216.00
2025-09-09 11:00:36,4540,Stop,ON,216.00
2025-09-09 11:01:57,4541,Start,ON,216.00
2025-09-09 11:02:27,4541,Stop,ON,216.00
2025-09-09 11:02:27,4542,Start,ON,216.00
2025-09-09 11:02:48,4542,Stop,ON,216.00
2025-09-09 11:02:50,4543,Start,OFF,216.00
2025-09-09 11:03:34,4543,Stop,OFF,216.00
2025-09-09 11:03:49,4544,Start,OFF,216.00
2025-09-09 11:04:23,4544,Stop,OFF,216.00
2025-09-09 11:04:25,4545,Start,ON,216.00
2025-09-09 11:04:59,4545,Stop,ON,216.00
2025-09-09 11:05:16,4546,Start,ON,216.00
2025-09-09 11:05:39,4546,Stop,ON,216.00
2025-09-09 11:05:40,4547,Start,OFF,216.00
2025-09-09 11:06:02,4547,Stop,OFF,216.00
2025-09-09 11:06:41,4548,Start,ON,216.06
2025-09-09 11:07:25,4548,Stop,ON,216.00
2025-09-09 11:07:52,4549,Start,ON,216.00
2025-09-09 11:08:14,4549,Stop,ON,216.00
2025-09-09 11:08:31,4550,Start,ON,216.00
2025-09-09 11:08:54,4550,Stop,ON,216.00
2025-09-09 11:09:38,4551,Start,ON,216.00
2025-09-09 11:23:54,4551,Stop,ON,216.00
2025-09-09 11:24:54,4552,Start,ON,216.00
2025-09-09 11:25:04,4552,Stop,ON,216.00
2025-09-09 11:25:32,4553,Start,ON,216.25
2025-09-09 11:25:40,4553,Stop,ON,216.25
2025-09-09 11:25:49,4554,Start,ON,216.25
2025-09-09 11:25:53,4554,Stop,ON,216.25
2025-09-09 11:25:58,4555,Start,ON,216.25
2025-09-09 11:26:04,4555,Stop,ON,216.25
2025-09-09 11:26:17,4556,Start,ON,216.25
2025-09-09 11:26:27,4556,Stop,ON,216.25
2025-09-09 11:26:48,4557,Start,ON,216.25
2025-09-09 15:58:59,4557,Stop,ON,216.25
2025-09-09 15:59:03,4558,Start,ON,216.25
2025-09-09 16:16:38,4558,Stop,ON,216.25
2025-09-09 16:16:42,4559,Start,ON,216.25
2025-09-09 16:21:27,4559,Stop,ON,216.25
2025-09-09 16:21:30,4560,Start,ON,216.25
2025-09-09 16:35:51,4560,Stop,ON,OFF
2025-09-09 16:35:52,4561,Start,ON,210.00
2025-09-09 16:36:12,4561,Stop,ON,216.25
2025-09-09 16:36:12,4562,Start,OFF,216.25
2025-09-09 16:37:33,4562,Stop,ON,216.25
2025-09-09 16:37:34,4563,Start,ON,216.25
2025-09-09 16:37:42,4563,Stop,ON,216.25
2025-09-09 16:37:47,4564,Start,ON,216.25
2025-09-09 16:37:50,4564,Stop,ON,216.25
