Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-11 14:59:12,4576,Start,OFF,OFF
2025-09-11 15:01:41,4576,Stop,ON,OFF
2025-09-11 15:02:21,4577,Start,ON,OFF
2025-09-11 15:03:55,4577,Stop,ON,216.25
2025-09-11 15:03:56,4578,Start,ON,216.25
2025-09-11 15:14:46,4578,Stop,ON,216.25
2025-09-11 15:14:47,4579,Start,ON,216.25
2025-09-11 15:15:36,4579,Stop,ON,216.25
2025-09-11 15:15:37,4580,Start,ON,216.25
2025-09-11 15:17:08,4580,Stop,ON,216.25
2025-09-11 15:17:17,4581,Start,OFF,216.25
2025-09-11 15:18:49,4581,Stop,OFF,216.25
2025-09-11 15:20:42,4582,Start,ON,216.25
2025-09-11 15:22:13,4582,Stop,ON,216.25
2025-09-11 15:28:15,4583,Start,ON,216.25
2025-09-11 15:28:30,4583,Stop,ON,OFF
2025-09-11 15:28:43,4584,Start,ON,OFF
2025-09-11 16:21:17,4584,Stop,ON,216.25
2025-09-11 16:21:18,4585,Start,ON,216.25
2025-09-11 16:22:33,4585,Stop,ON,216.25
2025-09-11 16:22:47,4586,Start,ON,216.25
2025-09-11 16:26:39,4586,Stop,ON,216.25
2025-09-11 16:27:18,4587,Start,ON,OFF
2025-09-11 17:08:21,4587,Stop,OFF,OFF
2025-09-12 14:56:28,4588,Start,ON,216.25
2025-09-12 14:56:30,4588,Stop,ON,216.25
2025-09-12 14:58:11,4589,Start,ON,OFF
2025-09-12 14:58:23,4589,Stop,ON,OFF
2025-09-12 14:58:31,4590,Start,ON,OFF
2025-09-12 14:58:46,4590,Stop,ON,OFF
2025-09-12 14:59:03,4591,Start,ON,OFF
2025-09-12 14:59:10,4591,Stop,ON,OFF
2025-09-12 14:59:42,4592,Start,ON,OFF
2025-09-12 15:00:44,4592,Stop,ON,OFF
2025-09-12 15:00:47,4593,Start,ON,OFF
2025-09-12 15:00:51,4593,Stop,ON,OFF
2025-09-12 15:02:03,4594,Start,ON,OFF
2025-09-12 15:02:09,4594,Stop,ON,OFF
2025-09-12 15:02:21,4595,Start,ON,OFF
2025-09-12 15:03:52,4595,Stop,ON,OFF
2025-09-12 15:11:47,4596,Start,ON,OFF
2025-09-12 15:11:58,4596,Stop,ON,OFF
2025-09-12 15:14:24,4597,Start,ON,216.25
2025-09-12 15:14:28,4597,Stop,ON,216.25
2025-09-12 15:15:57,4598,Start,ON,216.25
2025-09-12 15:16:00,4598,Stop,ON,216.25
2025-09-12 15:17:46,4599,Start,ON,216.25
2025-09-12 15:17:59,4599,Stop,ON,216.25
2025-09-12 15:18:34,4600,Start,ON,216.25
2025-09-12 15:20:05,4600,Stop,ON,216.25
2025-09-12 15:26:46,4601,Start,ON,216.25
2025-09-12 15:27:25,4601,Stop,ON,216.25
2025-09-12 15:28:33,4602,Start,ON,216.25
2025-09-12 15:29:54,4602,Stop,ON,216.25
2025-09-12 15:30:04,4603,Start,ON,216.25
2025-09-12 15:30:26,4603,Stop,ON,216.25
2025-09-12 15:30:46,4604,Start,ON,216.25
2025-09-12 15:38:45,4604,Stop,ON,216.25
2025-09-12 15:38:52,4605,Start,ON,216.25
2025-09-12 15:40:23,4605,Stop,ON,216.25
2025-09-12 15:40:35,4606,Start,OFF,216.25
2025-09-12 15:42:05,4606,Stop,OFF,216.25
2025-09-12 15:42:27,4607,Start,ON,216.25
2025-09-12 15:43:57,4607,Stop,ON,216.25
2025-09-12 15:44:04,4608,Start,OFF,216.25
2025-09-12 15:45:11,4608,Stop,OFF,216.25
2025-09-12 15:45:31,4609,Start,ON,216.25
2025-09-12 15:47:02,4609,Stop,ON,216.25
2025-09-12 15:47:07,4610,Start,OFF,216.25
2025-09-12 15:48:39,4610,Stop,OFF,216.25
2025-09-12 15:48:54,4611,Start,OFF,216.25
2025-09-12 15:49:10,4611,Stop,OFF,216.25
2025-09-12 15:49:24,4612,Start,ON,216.25
2025-09-12 15:49:34,4612,Stop,ON,216.25
2025-09-12 15:49:46,4613,Start,ON,216.25
2025-09-12 15:50:26,4613,Stop,ON,216.25
2025-09-12 15:51:17,4614,Start,ON,OFF
2025-09-12 15:51:25,4614,Stop,ON,OFF
2025-09-12 15:51:29,4615,Start,ON,OFF
2025-09-12 15:52:28,4615,Stop,ON,216.25
2025-09-12 15:52:35,4616,Start,ON,216.25
2025-09-12 16:34:54,4616,Stop,ON,216.25
2025-09-12 16:35:46,4617,Start,ON,216.25
2025-09-12 16:40:23,4617,Stop,ON,216.25
2025-09-12 16:41:30,4618,Start,ON,216.25
2025-09-12 16:41:34,4618,Stop,ON,216.25
2025-09-12 16:41:47,4619,Start,ON,OFF
2025-09-12 16:43:04,4619,Stop,ON,OFF
2025-09-12 16:43:05,4620,Start,ON,OFF
2025-09-12 16:43:17,4620,Stop,ON,OFF
2025-09-12 16:43:18,4621,Start,ON,OFF
2025-09-15 11:58:42,4621,Stop,ON,OFF
2025-09-15 11:58:44,4622,Start,ON,OFF
2025-09-15 11:58:47,4622,Stop,ON,OFF
2025-09-15 11:58:54,4623,Start,ON,OFF
2025-09-15 11:59:06,4623,Stop,ON,OFF
2025-09-15 12:00:09,4624,Start,ON,216.25
2025-09-15 12:00:11,4624,Stop,ON,216.25
2025-09-15 12:00:16,4625,Start,ON,216.25
2025-09-15 12:00:21,4625,Stop,ON,216.25
2025-09-15 12:01:03,4626,Start,ON,216.25
2025-09-15 12:01:16,4626,Stop,ON,216.25
2025-09-15 12:01:49,4627,Start,ON,216.25
2025-09-15 12:02:08,4627,Stop,ON,216.25
2025-09-15 12:02:43,4628,Start,ON,216.25
2025-09-15 12:04:17,4628,Stop,OFF,216.25
2025-09-15 13:23:48,4629,Start,ON,OFF
2025-09-15 13:27:52,4629,Stop,ON,OFF
2025-09-15 13:27:53,4630,Start,ON,OFF
2025-09-15 13:36:49,4630,Stop,ON,OFF
2025-09-15 13:36:50,4631,Start,ON,OFF
2025-09-15 13:40:12,4631,Stop,ON,OFF
2025-09-15 13:40:17,4632,Start,ON,OFF
2025-09-15 13:41:09,4632,Stop,ON,OFF
2025-09-15 13:41:10,4633,Start,ON,OFF
2025-09-15 13:44:12,4633,Stop,ON,OFF
2025-09-15 13:44:12,4634,Start,ON,OFF
2025-09-15 13:45:31,4634,Stop,ON,OFF
2025-09-15 13:47:33,4635,Start,ON,OFF
2025-09-15 13:48:34,4635,Stop,ON,OFF
2025-09-15 13:48:35,4636,Start,ON,OFF
2025-09-15 13:54:04,4636,Stop,OFF,OFF
2025-09-16 15:18:52,4637,Start,ON,OFF
2025-09-16 15:21:47,4637,Stop,ON,OFF
2025-09-16 15:21:48,4638,Start,ON,OFF
2025-09-16 15:22:05,4638,Stop,ON,OFF
2025-09-16 15:22:06,4639,Start,ON,OFF
2025-09-16 15:22:17,4639,Stop,ON,OFF
2025-09-16 15:22:23,4640,Start,ON,OFF
2025-09-16 15:22:35,4640,Stop,ON,OFF
2025-09-16 15:22:39,4641,Start,ON,OFF
2025-09-16 15:23:42,4641,Stop,ON,OFF
2025-09-16 15:26:27,4642,Start,OFF,216.25
2025-09-16 15:26:39,4642,Stop,OFF,216.25
2025-09-16 15:27:00,4643,Start,OFF,216.25
2025-09-16 15:27:27,4643,Stop,OFF,216.25
2025-09-16 15:28:11,4644,Start,OFF,216.20
2025-09-16 15:28:15,4644,Stop,OFF,216.20
2025-09-16 15:30:03,4645,Start,OFF,216.20
2025-09-16 15:30:08,4645,Stop,OFF,216.20
2025-09-16 15:38:43,4646,Start,OFF,216.20
2025-09-16 15:38:54,4646,Stop,OFF,216.20
2025-09-16 15:39:20,4647,Start,OFF,216.20
2025-09-16 15:39:23,4647,Stop,OFF,216.20
2025-09-16 15:39:33,4648,Start,OFF,216.20
2025-09-16 15:44:42,4648,Stop,OFF,216.20
2025-09-16 15:44:42,4649,Start,OFF,216.20
2025-09-16 15:44:44,4649,Stop,OFF,216.20
2025-09-16 15:56:06,4650,Start,OFF,216.20
2025-09-16 16:14:50,4650,Stop,OFF,214.00
2025-09-16 16:15:44,4651,Start,ON,OFF
2025-09-16 16:19:14,4651,Stop,ON,OFF
