Time,Run,Scan status,Ablation status,OPO Wavelength
2025-08-25 14:50:49,3299,Stop,ON,216.00
2025-08-25 14:50:59,3300,Start,OFF,216.00
2025-08-25 14:52:01,3300,Stop,OFF,216.00
2025-08-25 14:52:18,3301,Start,ON,216.00
2025-08-25 14:53:23,3301,Stop,ON,216.00
2025-08-25 14:53:26,3302,Start,OFF,216.00
2025-08-25 14:54:29,3302,Stop,OFF,216.00
2025-08-25 14:54:53,3303,Start,ON,216.00
2025-08-25 14:55:54,3303,Stop,ON,216.00
2025-08-25 14:55:58,3304,Start,OFF,216.00
2025-08-25 14:57:00,3304,Stop,OFF,216.00
2025-08-25 14:57:11,3305,Start,ON,216.00
2025-08-25 14:58:12,3305,Stop,ON,216.00
2025-08-25 14:58:17,3306,Start,OFF,216.00
2025-08-25 14:59:19,3306,Stop,OFF,216.00
2025-08-25 14:59:31,3307,Start,ON,216.00
2025-08-25 15:00:33,3307,Stop,ON,216.00
2025-08-25 15:00:40,3308,Start,OFF,216.00
2025-08-25 15:01:41,3308,Stop,OFF,216.00
2025-08-25 15:02:19,3309,Start,ON,216.00
2025-08-25 15:03:20,3309,Stop,ON,216.00
2025-08-25 15:03:29,3310,Start,OFF,216.00
2025-08-25 15:04:30,3310,Stop,OFF,216.00
2025-08-25 15:04:45,3311,Start,ON,216.00
2025-08-25 15:05:46,3311,Stop,ON,216.00
2025-08-25 15:05:55,3312,Start,OFF,216.00
2025-08-25 15:06:56,3312,Stop,OFF,216.00
2025-08-25 15:07:20,3313,Start,ON,216.00
2025-08-25 15:08:21,3313,Stop,ON,216.00
2025-08-25 15:08:27,3314,Start,OFF,216.00
2025-08-25 15:09:28,3314,Stop,OFF,216.00
2025-08-25 15:10:26,3315,Start,ON,216.00
2025-08-25 15:11:27,3315,Stop,ON,216.00
2025-08-25 15:11:33,3316,Start,OFF,216.00
2025-08-25 15:12:33,3316,Stop,OFF,216.00
2025-08-25 15:12:51,3317,Start,ON,216.00
2025-08-25 15:13:41,3317,Stop,ON,216.00
2025-08-25 15:13:42,3318,Start,ON,216.00
2025-08-25 15:14:43,3318,Stop,ON,216.00
2025-08-25 15:14:50,3319,Start,OFF,216.00
2025-08-25 15:15:51,3319,Stop,OFF,216.00
2025-08-25 15:16:06,3320,Start,ON,216.00
2025-08-25 15:17:08,3320,Stop,ON,216.00
2025-08-25 15:17:16,3321,Start,OFF,216.00
2025-08-25 15:18:17,3321,Stop,OFF,216.00
2025-08-25 15:21:04,3322,Start,ON,216.25
2025-08-25 15:21:54,3322,Stop,ON,216.25
2025-08-25 15:27:34,3323,Start,ON,221.20
2025-08-25 15:28:30,3323,Stop,ON,221.20
2025-08-25 15:28:38,3324,Start,OFF,221.20
2025-08-25 15:29:24,3324,Stop,OFF,221.20
2025-08-25 15:30:18,3325,Start,ON,221.20
2025-08-25 15:31:19,3325,Stop,ON,221.20
2025-08-25 15:31:33,3326,Start,OFF,221.20
2025-08-25 15:32:33,3326,Stop,OFF,221.20
2025-08-25 15:32:49,3327,Start,ON,221.20
2025-08-25 15:33:50,3327,Stop,ON,221.20
2025-08-25 15:34:01,3328,Start,OFF,221.20
2025-08-25 15:35:03,3328,Stop,OFF,221.20
2025-08-25 15:35:16,3329,Start,ON,221.20
2025-08-25 15:36:17,3329,Stop,ON,221.20
2025-08-25 15:36:24,3330,Start,OFF,221.20
2025-08-25 15:37:25,3330,Stop,OFF,221.20
2025-08-25 15:38:30,3331,Start,ON,OFF
2025-08-25 15:38:45,3331,Stop,ON,OFF
2025-08-25 15:39:00,3332,Start,ON,OFF
2025-08-25 15:39:05,3332,Stop,ON,OFF
