Time,Run,Scan status,Ablation status,OPO Wavelength
2025-11-24 18:30:19,6825,Start,ON,216.15
2025-11-24 18:30:24,6825,Stop,ON,216.15
2025-11-24 18:33:09,6826,Start,ON,212.65
2025-11-24 18:33:17,6826,Stop,ON,212.65
2025-11-24 18:34:26,6827,Start,ON,216.10
2025-11-24 18:34:29,6827,Stop,ON,216.10
2025-11-24 18:35:24,6828,Start,ON,216.10
2025-11-24 18:35:54,6828,Stop,ON,216.10
2025-11-24 18:35:56,6829,Start,ON,216.10
2025-11-24 18:37:57,6829,Stop,ON,212.70
2025-11-24 18:37:58,6830,Start,ON,212.70
2025-11-24 18:38:17,6830,Stop,ON,212.70
2025-11-24 18:38:26,6831,Start,ON,212.70
2025-11-24 18:38:33,6831,Stop,ON,212.70
2025-11-24 18:38:42,6832,Start,ON,212.70
2025-11-24 18:38:47,6832,Stop,ON,212.70
2025-11-24 18:38:57,6833,Start,ON,212.70
2025-11-24 18:39:17,6833,Stop,ON,212.70
2025-11-24 18:39:20,6834,Start,ON,212.70
2025-11-24 18:39:54,6834,Stop,ON,212.70
2025-11-24 18:39:55,6835,Start,ON,212.70
2025-11-24 18:40:31,6835,Stop,ON,212.65
2025-11-24 18:40:32,6836,Start,ON,212.65
2025-11-24 18:40:43,6836,Stop,ON,212.65
2025-11-24 18:41:07,6837,Start,ON,212.60
2025-11-24 18:41:13,6837,Stop,ON,212.60
2025-11-24 18:41:19,6838,Start,ON,212.65
2025-11-24 18:41:22,6838,Stop,ON,212.65
2025-11-24 18:42:22,6839,Start,ON,212.65
2025-11-24 18:42:27,6839,Stop,ON,212.65
2025-11-24 18:43:40,6840,Start,ON,216.15
2025-11-24 18:43:46,6840,Stop,ON,216.15
2025-11-24 18:44:05,6841,Start,ON,216.15
2025-11-24 18:44:36,6841,Stop,ON,216.15
2025-11-24 18:44:40,6842,Start,OFF,216.15
2025-11-24 18:44:50,6842,Stop,OFF,216.15
2025-11-24 18:45:05,6843,Start,ON,216.15
2025-11-24 18:45:24,6843,Stop,ON,216.15
2025-11-24 18:45:33,6844,Start,ON,216.15
2025-11-24 18:45:42,6844,Stop,ON,216.15
2025-11-24 18:46:52,6845,Start,ON,212.70
2025-11-24 18:47:32,6845,Stop,ON,212.70
2025-11-24 18:47:37,6846,Start,ON,212.70
2025-11-24 18:48:56,6846,Stop,ON,212.70
2025-11-24 18:49:05,6847,Start,ON,212.70
2025-11-24 18:49:13,6847,Stop,ON,212.70
2025-11-24 18:49:26,6848,Start,ON,212.70
2025-11-24 18:49:40,6848,Stop,ON,212.70
2025-11-24 18:49:51,6849,Start,ON,212.70
2025-11-24 18:50:10,6849,Stop,ON,212.70
2025-11-24 18:50:11,6850,Start,ON,212.70
2025-11-24 18:50:42,6850,Stop,ON,212.70
2025-11-24 18:50:47,6851,Start,OFF,212.70
2025-11-24 18:51:18,6851,Stop,OFF,212.70
2025-11-24 19:00:26,6852,Start,ON,212.70
2025-11-24 19:00:57,6852,Stop,ON,212.70
2025-11-24 19:01:02,6853,Start,OFF,212.70
2025-11-24 19:01:33,6853,Stop,OFF,212.70
2025-11-24 19:02:03,6854,Start,ON,212.50
2025-11-24 19:02:33,6854,Stop,ON,212.50
2025-11-24 19:02:44,6855,Start,OFF,212.50
2025-11-24 19:03:17,6855,Stop,OFF,212.50
2025-11-24 19:03:39,6856,Start,ON,212.50
2025-11-24 19:03:52,6856,Stop,ON,212.50
2025-11-24 19:04:15,6857,Start,ON,212.50
2025-11-24 19:04:23,6857,Stop,ON,212.50
2025-11-24 19:04:36,6858,Start,ON,212.50
2025-11-24 19:04:47,6858,Stop,ON,212.50
2025-11-24 19:04:50,6859,Start,ON,212.50
2025-11-24 19:04:53,6859,Stop,ON,212.50
2025-11-24 19:04:59,6860,Start,ON,212.70
2025-11-24 19:05:30,6860,Stop,ON,212.70
2025-11-24 19:05:34,6861,Start,OFF,212.70
2025-11-24 19:06:05,6861,Stop,OFF,212.70
2025-11-24 19:06:23,6862,Start,ON,212.40
2025-11-24 19:06:54,6862,Stop,ON,212.40
2025-11-24 19:07:32,6863,Start,ON,213.00
2025-11-24 19:08:04,6863,Stop,ON,213.00
2025-11-24 19:08:09,6864,Start,OFF,213.00
2025-11-24 19:08:40,6864,Stop,OFF,213.00
2025-11-24 19:14:00,6865,Start,ON,212.40
2025-11-24 19:15:31,6865,Stop,ON,212.40
2025-11-24 19:15:31,6866,Start,OFF,212.40
2025-11-24 19:15:37,6866,Stop,OFF,212.40
2025-11-24 19:15:58,6867,Start,OFF,212.40
2025-11-24 19:17:41,6867,Stop,ON,212.40
2025-11-24 19:18:13,6868,Start,ON,212.40
2025-11-24 19:19:43,6868,Stop,ON,212.40
2025-11-24 19:19:44,6869,Start,OFF,212.40
2025-11-24 19:21:15,6869,Stop,OFF,212.40
2025-11-24 19:21:17,6870,Start,ON,212.50
2025-11-24 19:22:47,6870,Stop,ON,212.50
2025-11-24 19:22:48,6871,Start,OFF,212.50
2025-11-24 19:24:18,6871,Stop,OFF,212.50
2025-11-24 19:24:20,6872,Start,ON,212.60
2025-11-24 19:25:51,6872,Stop,ON,212.60
2025-11-24 19:25:51,6873,Start,OFF,212.60
2025-11-24 19:27:22,6873,Stop,OFF,212.60
2025-11-24 19:27:25,6874,Start,ON,212.60
2025-11-24 19:28:55,6874,Stop,ON,212.70
2025-11-24 19:28:55,6875,Start,OFF,212.70
2025-11-24 19:30:26,6875,Stop,OFF,212.70
2025-11-24 19:30:28,6876,Start,ON,212.80
2025-11-24 19:31:59,6876,Stop,ON,212.80
2025-11-24 19:31:59,6877,Start,OFF,212.80
2025-11-24 19:33:29,6877,Stop,OFF,212.80
2025-11-24 19:33:31,6878,Start,ON,212.90
2025-11-24 19:35:02,6878,Stop,ON,212.90
2025-11-24 19:35:02,6879,Start,OFF,212.90
2025-11-24 19:36:33,6879,Stop,OFF,212.90
2025-11-24 19:36:35,6880,Start,ON,213.00
