Time,Run,Scan status,Ablation status,OPO Wavelength
2026-06-22 18:21:15,7013,Start,OFF,220.00
2026-06-22 18:21:20,7013,Stop,OFF,220.00
2026-06-22 18:21:59,7014,Start,OFF,220.00
2026-06-22 18:22:06,7014,Stop,OFF,220.00
2026-06-22 18:22:12,7015,Start,OFF,220.00
2026-06-22 18:22:25,7015,Stop,OFF,220.00
2026-06-22 18:22:30,7016,Start,OFF,220.00
2026-06-22 18:22:33,7016,Stop,OFF,220.00
2026-06-22 18:22:38,7017,Start,OFF,220.00
2026-06-22 18:22:46,7017,Stop,OFF,220.00
2026-06-22 18:23:41,7018,Start,OFF,220.00
2026-06-22 18:23:52,7018,Stop,OFF,220.00
2026-06-22 18:24:10,7019,Start,OFF,220.00
2026-06-22 18:24:19,7019,Stop,OFF,220.00
2026-06-22 18:25:31,7020,Start,OFF,220.00
2026-06-22 18:25:38,7020,Stop,OFF,220.00
2026-06-22 18:25:58,7021,Start,OFF,220.00
2026-06-22 18:26:51,7021,Stop,OFF,220.00
2026-06-22 18:26:52,7022,Start,OFF,220.00
2026-06-22 18:26:58,7022,Stop,OFF,220.00
2026-06-22 18:28:18,7023,Start,OFF,220.00
2026-06-22 18:28:29,7023,Stop,OFF,220.00
2026-06-22 18:29:23,7024,Start,OFF,220.00
2026-06-22 18:30:16,7024,Stop,OFF,220.00
2026-06-22 18:30:18,7025,Start,OFF,220.00
