Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-22 13:49:48,4817,Stop,ON,216.25
2025-09-22 13:52:57,4818,Start,ON,216.25
2025-09-22 13:54:28,4818,Stop,ON,216.25
2025-09-22 13:54:33,4819,Start,OFF,216.25
2025-09-22 13:56:04,4819,Stop,OFF,216.25
2025-09-22 14:00:26,4820,Start,ON,216.25
2025-09-22 14:01:58,4820,Stop,ON,216.25
2025-09-22 14:02:02,4821,Start,OFF,216.25
2025-09-22 14:03:32,4821,Stop,OFF,216.25
2025-09-22 14:04:25,4822,Start,ON,216.25
2025-09-22 14:05:56,4822,Stop,ON,216.25
2025-09-22 14:06:01,4823,Start,OFF,216.25
2025-09-22 14:07:32,4823,Stop,OFF,216.25
2025-09-22 14:08:54,4824,Start,ON,216.25
2025-09-22 14:10:25,4824,Stop,ON,216.25
2025-09-22 14:10:29,4825,Start,OFF,216.25
2025-09-22 14:12:00,4825,Stop,OFF,216.25
2025-09-22 14:12:55,4826,Start,ON,216.25
2025-09-22 14:14:26,4826,Stop,ON,216.25
2025-09-22 14:14:30,4827,Start,OFF,216.25
2025-09-22 14:16:02,4827,Stop,OFF,216.25
2025-09-22 14:16:55,4828,Start,ON,216.25
2025-09-22 14:18:26,4828,Stop,ON,216.25
2025-09-22 14:18:30,4829,Start,OFF,216.25
2025-09-22 14:20:01,4829,Stop,OFF,216.25
2025-09-22 14:20:40,4830,Start,ON,216.25
2025-09-22 14:22:11,4830,Stop,ON,216.25
2025-09-22 14:22:15,4831,Start,OFF,216.25
2025-09-22 14:23:46,4831,Stop,OFF,216.25
2025-09-22 14:27:52,4832,Start,ON,216.25
2025-09-22 14:29:23,4832,Stop,ON,216.25
2025-09-22 14:29:28,4833,Start,OFF,216.25
2025-09-22 14:30:59,4833,Stop,OFF,216.25
2025-09-22 14:31:59,4834,Start,ON,216.25
2025-09-22 14:33:30,4834,Stop,ON,216.25
2025-09-22 14:33:35,4835,Start,OFF,216.25
2025-09-22 14:35:06,4835,Stop,OFF,216.25
2025-09-22 14:36:18,4836,Start,ON,216.25
2025-09-22 14:37:50,4836,Stop,ON,216.25
2025-09-22 14:37:54,4837,Start,OFF,216.25
2025-09-22 14:39:25,4837,Stop,OFF,216.25
2025-09-22 14:40:04,4838,Start,ON,216.25
2025-09-22 14:41:36,4838,Stop,ON,216.25
2025-09-22 14:41:41,4839,Start,OFF,216.25
2025-09-22 14:43:12,4839,Stop,OFF,216.25
2025-09-22 14:44:12,4840,Start,ON,216.25
2025-09-22 14:45:43,4840,Stop,ON,216.25
2025-09-22 14:45:46,4841,Start,OFF,216.25
2025-09-22 14:47:23,4841,Stop,OFF,216.25
2025-09-22 14:47:53,4842,Start,ON,216.25
2025-09-22 14:49:26,4842,Stop,ON,216.25
2025-09-22 14:49:32,4843,Start,OFF,216.25
2025-09-22 14:51:03,4843,Stop,OFF,216.25
2025-09-22 14:51:52,4844,Start,ON,216.25
2025-09-22 14:53:24,4844,Stop,ON,216.25
2025-09-22 14:53:32,4845,Start,OFF,216.25
2025-09-22 14:55:02,4845,Stop,OFF,216.25
2025-09-22 15:00:45,4846,Start,ON,216.25
2025-09-22 15:02:18,4846,Stop,ON,216.25
2025-09-22 15:02:23,4847,Start,OFF,216.25
2025-09-22 15:03:54,4847,Stop,OFF,216.25
2025-09-22 15:04:43,4848,Start,ON,216.25
2025-09-22 15:06:15,4848,Stop,ON,216.25
2025-09-22 15:06:19,4849,Start,OFF,216.25
2025-09-22 15:07:58,4849,Stop,OFF,216.25
2025-09-22 15:10:37,4850,Start,ON,216.25
2025-09-22 15:12:09,4850,Stop,ON,216.25
2025-09-22 15:12:13,4851,Start,OFF,216.25
2025-09-22 15:13:44,4851,Stop,OFF,216.25
2025-09-22 15:14:31,4852,Start,ON,216.25
2025-09-22 15:16:02,4852,Stop,ON,216.25
2025-09-22 15:16:06,4853,Start,OFF,216.25
2025-09-22 15:17:37,4853,Stop,OFF,216.25
2025-09-22 15:18:28,4854,Start,ON,216.25
2025-09-22 15:19:59,4854,Stop,ON,216.25
2025-09-22 15:20:03,4855,Start,OFF,216.25
2025-09-22 15:21:34,4855,Stop,OFF,216.25
2025-09-22 15:22:14,4856,Start,ON,216.25
2025-09-22 15:23:45,4856,Stop,ON,216.25
2025-09-22 15:23:49,4857,Start,OFF,216.25
2025-09-22 15:25:20,4857,Stop,OFF,216.25
2025-09-22 15:25:57,4858,Start,ON,216.25
2025-09-22 15:27:28,4858,Stop,ON,216.25
2025-09-22 15:27:32,4859,Start,OFF,216.25
2025-09-22 15:29:03,4859,Stop,OFF,216.25
