Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-17 15:08:56,5921,Stop,ON,213.80
2025-10-17 15:08:56,5922,Start,OFF,213.80
2025-10-17 15:09:27,5922,Stop,OFF,213.80
2025-10-17 15:09:28,5923,Start,ON,213.80
2025-10-17 15:09:59,5923,Stop,ON,213.80
2025-10-17 15:09:59,5924,Start,OFF,213.80
2025-10-17 15:10:30,5924,Stop,OFF,213.80
2025-10-17 15:10:30,5925,Start,ON,213.80
2025-10-17 15:11:01,5925,Stop,ON,213.80
2025-10-17 15:11:01,5926,Start,OFF,213.80
2025-10-17 15:11:32,5926,Stop,OFF,213.80
2025-10-17 15:11:33,5927,Start,ON,213.80
2025-10-17 15:12:04,5927,Stop,ON,213.80
2025-10-17 15:12:04,5928,Start,OFF,213.80
2025-10-17 15:12:35,5928,Stop,OFF,213.80
2025-10-17 15:12:36,5929,Start,ON,213.80
2025-10-17 15:13:07,5929,Stop,ON,213.80
2025-10-17 15:13:07,5930,Start,OFF,213.80
2025-10-17 15:13:38,5930,Stop,OFF,213.80
2025-10-17 15:13:38,5931,Start,ON,213.80
2025-10-17 15:14:09,5931,Stop,ON,213.80
2025-10-17 15:14:10,5932,Start,OFF,213.80
2025-10-17 15:14:40,5932,Stop,OFF,213.80
2025-10-17 15:14:41,5933,Start,ON,213.80
2025-10-17 15:14:59,5933,Stop,ON,213.80
2025-10-17 15:14:59,5934,Start,OFF,213.80
2025-10-17 15:15:09,5934,Stop,OFF,OFF
2025-10-17 15:15:29,5935,Start,OFF,OFF
2025-10-17 15:15:47,5935,Stop,OFF,OFF
2025-10-17 15:17:26,5936,Start,ON,213.80
2025-10-17 15:17:57,5936,Stop,ON,213.86
2025-10-17 15:17:57,5937,Start,OFF,213.86
2025-10-17 15:18:28,5937,Stop,OFF,213.86
2025-10-17 15:18:28,5938,Start,ON,213.86
2025-10-17 15:18:59,5938,Stop,ON,213.86
2025-10-17 15:18:59,5939,Start,OFF,213.86
2025-10-17 15:19:30,5939,Stop,OFF,213.86
2025-10-17 15:19:31,5940,Start,ON,213.86
2025-10-17 15:20:02,5940,Stop,ON,213.86
2025-10-17 15:20:02,5941,Start,OFF,213.86
2025-10-17 15:20:25,5941,Stop,OFF,213.86
2025-10-17 15:20:25,5942,Start,ON,213.86
2025-10-17 15:20:39,5942,Stop,ON,213.86
2025-10-17 15:20:39,5943,Start,OFF,213.86
2025-10-17 15:20:47,5943,Stop,OFF,OFF
2025-10-17 15:21:10,5944,Start,OFF,OFF
2025-10-17 15:21:14,5944,Stop,ON,OFF
2025-10-17 15:25:33,5945,Start,ON,213.86
2025-10-17 15:26:04,5945,Stop,ON,213.92
2025-10-17 15:26:04,5946,Start,ON,213.92
2025-10-17 15:26:17,5946,Stop,ON,213.92
2025-10-17 15:26:30,5947,Start,ON,OFF
2025-10-17 15:26:35,5947,Stop,ON,213.92
2025-10-17 15:26:35,5948,Start,ON,213.92
2025-10-17 15:27:06,5948,Stop,ON,213.92
2025-10-17 15:27:06,5949,Start,ON,213.92
2025-10-17 15:27:36,5949,Stop,ON,213.92
2025-10-17 15:27:36,5950,Start,ON,213.92
2025-10-17 15:28:07,5950,Stop,ON,213.92
2025-10-17 15:28:07,5951,Start,ON,213.92
2025-10-17 15:28:38,5951,Stop,ON,213.92
2025-10-17 15:28:38,5952,Start,ON,213.92
2025-10-17 15:29:09,5952,Stop,ON,213.92
2025-10-17 15:29:09,5953,Start,ON,213.92
2025-10-17 15:29:40,5953,Stop,ON,213.92
2025-10-17 15:29:40,5954,Start,ON,213.92
2025-10-17 15:30:11,5954,Stop,ON,213.92
2025-10-17 15:31:48,5955,Start,ON,213.94
2025-10-17 15:31:51,5955,Stop,ON,213.94
2025-10-17 15:31:59,5956,Start,ON,214.05
2025-10-17 15:32:01,5956,Stop,ON,214.05
