Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-17 16:23:29,6040,Start,ON,214.00
2025-10-17 16:23:40,6040,Stop,ON,214.00
2025-10-17 16:23:40,6041,Start,ON,214.00
2025-10-17 16:23:51,6041,Stop,ON,214.00
2025-10-17 16:23:51,6042,Start,ON,214.00
2025-10-17 16:24:02,6042,Stop,ON,214.00
2025-10-17 16:24:02,6043,Start,ON,214.00
2025-10-17 16:24:13,6043,Stop,ON,214.00
2025-10-17 16:24:13,6044,Start,ON,214.00
2025-10-17 16:24:24,6044,Stop,ON,214.00
2025-10-17 16:24:24,6045,Start,ON,214.00
2025-10-17 16:24:35,6045,Stop,ON,214.00
2025-10-17 16:24:35,6046,Start,ON,214.00
2025-10-17 16:24:46,6046,Stop,ON,214.00
2025-10-17 16:24:48,6047,Start,ON,214.02
2025-10-17 16:24:59,6047,Stop,ON,214.02
2025-10-17 16:25:00,6048,Start,ON,214.02
2025-10-17 16:25:11,6048,Stop,ON,214.02
2025-10-17 16:25:12,6049,Start,ON,214.02
2025-10-17 16:25:23,6049,Stop,ON,214.02
2025-10-17 16:25:25,6050,Start,ON,214.04
2025-10-17 16:25:36,6050,Stop,ON,214.04
2025-10-17 16:25:38,6051,Start,ON,214.04
2025-10-17 16:25:49,6051,Stop,ON,214.04
2025-10-17 16:25:50,6052,Start,ON,214.06
2025-10-17 16:26:01,6052,Stop,ON,214.06
2025-10-17 16:26:03,6053,Start,ON,214.06
2025-10-17 16:26:14,6053,Stop,ON,214.06
2025-10-17 16:26:15,6054,Start,ON,214.08
2025-10-17 16:26:26,6054,Stop,ON,214.08
