Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-22 15:46:18,4863,Start,ON,216.25
2025-09-22 15:46:23,4863,Stop,ON,216.25
2025-09-22 15:46:28,4864,Start,ON,216.25
2025-09-22 15:48:00,4864,Stop,ON,216.25
2025-09-22 15:48:05,4865,Start,OFF,216.25
2025-09-22 15:49:36,4865,Stop,OFF,216.25
2025-09-22 15:50:41,4866,Start,ON,216.25
2025-09-22 15:52:12,4866,Stop,ON,216.25
2025-09-22 15:52:15,4867,Start,OFF,216.25
2025-09-22 15:53:46,4867,Stop,OFF,216.25
2025-09-22 15:54:25,4868,Start,ON,216.25
2025-09-22 15:55:56,4868,Stop,ON,216.25
2025-09-22 15:56:00,4869,Start,OFF,216.25
2025-09-22 15:57:32,4869,Stop,OFF,216.25
2025-09-22 15:58:14,4870,Start,ON,216.25
2025-09-22 15:59:48,4870,Stop,ON,216.25
2025-09-22 15:59:52,4871,Start,OFF,216.25
2025-09-22 16:01:22,4871,Stop,OFF,216.25
2025-09-22 16:02:18,4872,Start,ON,216.25
2025-09-22 16:03:49,4872,Stop,ON,216.25
2025-09-22 16:03:52,4873,Start,OFF,216.25
2025-09-22 16:05:23,4873,Stop,OFF,216.25
2025-09-22 16:06:02,4874,Start,ON,216.25
2025-09-22 16:07:33,4874,Stop,ON,216.25
2025-09-22 16:07:37,4875,Start,OFF,216.25
2025-09-22 16:09:10,4875,Stop,OFF,216.25
2025-09-22 16:09:51,4876,Start,ON,216.25
2025-09-22 16:11:25,4876,Stop,ON,216.25
2025-09-22 16:11:30,4877,Start,OFF,216.25
2025-09-22 16:13:01,4877,Stop,OFF,216.25
2025-09-22 16:13:40,4878,Start,ON,216.25
2025-09-22 16:15:11,4878,Stop,ON,216.25
2025-09-22 16:15:15,4879,Start,OFF,216.25
2025-09-22 16:16:47,4879,Stop,OFF,216.25
2025-09-22 16:17:36,4880,Start,ON,216.25
2025-09-22 16:19:07,4880,Stop,ON,216.25
2025-09-22 16:19:11,4881,Start,OFF,216.25
2025-09-22 16:20:43,4881,Stop,OFF,216.25
2025-09-22 16:21:49,4882,Start,ON,216.25
2025-09-22 16:23:21,4882,Stop,ON,216.25
2025-09-22 16:23:59,4883,Start,OFF,216.25
2025-09-22 16:25:31,4883,Stop,OFF,216.25
2025-09-22 16:26:28,4884,Start,ON,216.25
2025-09-22 16:28:00,4884,Stop,ON,216.25
2025-09-22 16:28:04,4885,Start,OFF,216.25
2025-09-22 16:29:38,4885,Stop,OFF,216.25
2025-09-22 16:30:14,4886,Start,ON,216.25
2025-09-22 16:31:45,4886,Stop,ON,216.25
2025-09-22 16:31:49,4887,Start,OFF,216.25
2025-09-22 16:33:22,4887,Stop,OFF,216.25
2025-09-22 16:34:14,4888,Start,ON,216.25
2025-09-22 16:35:46,4888,Stop,ON,216.25
2025-09-22 16:35:50,4889,Start,OFF,216.25
2025-09-22 16:37:21,4889,Stop,OFF,216.25
2025-09-22 16:38:16,4890,Start,ON,216.25
2025-09-22 16:39:52,4890,Stop,ON,216.25
2025-09-22 16:39:56,4891,Start,OFF,216.25
2025-09-22 16:41:27,4891,Stop,OFF,216.25
2025-09-22 16:42:08,4892,Start,ON,216.25
2025-09-22 16:43:40,4892,Stop,ON,216.25
2025-09-22 16:43:47,4893,Start,OFF,216.25
2025-09-22 16:45:16,4893,Stop,OFF,216.25
2025-09-22 16:45:59,4894,Start,ON,216.25
2025-09-22 16:47:31,4894,Stop,ON,216.25
2025-09-22 16:47:36,4895,Start,OFF,216.25
2025-09-22 16:49:07,4895,Stop,OFF,216.25
2025-09-22 16:49:45,4896,Start,ON,216.25
2025-09-22 16:51:15,4896,Stop,ON,216.25
2025-09-22 16:51:20,4897,Start,OFF,216.25
2025-09-22 16:52:51,4897,Stop,OFF,216.25
2025-09-22 16:53:45,4898,Start,ON,216.25
2025-09-22 16:55:16,4898,Stop,ON,216.25
2025-09-22 16:55:21,4899,Start,OFF,216.25
2025-09-22 16:56:52,4899,Stop,OFF,216.25
2025-09-22 16:57:28,4900,Start,ON,216.25
2025-09-22 16:59:00,4900,Stop,ON,216.25
2025-09-22 16:59:04,4901,Start,OFF,216.25
2025-09-22 17:00:35,4901,Stop,OFF,216.25
2025-09-22 17:12:09,4902,Start,ON,216.25
2025-09-22 17:13:41,4902,Stop,ON,216.25
2025-09-22 17:13:44,4903,Start,OFF,216.25
2025-09-22 17:15:16,4903,Stop,OFF,216.25
2025-09-22 17:15:56,4904,Start,ON,216.25
2025-09-22 17:17:28,4904,Stop,ON,216.25
2025-09-22 17:17:35,4905,Start,OFF,216.25
2025-09-22 17:19:06,4905,Stop,OFF,216.25
2025-09-22 17:20:37,4906,Start,ON,216.25
2025-09-22 17:22:09,4906,Stop,ON,216.25
2025-09-22 17:22:12,4907,Start,OFF,216.25
2025-09-22 17:23:43,4907,Stop,OFF,216.25
2025-09-22 17:24:19,4908,Start,ON,216.25
