Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-17 16:17:48,6030,Start,ON,213.90
2025-10-17 16:17:59,6030,Stop,ON,214.00
2025-10-17 16:17:59,6031,Start,ON,214.00
2025-10-17 16:18:10,6031,Stop,ON,214.00
2025-10-17 16:18:10,6032,Start,ON,214.00
2025-10-17 16:18:21,6032,Stop,ON,214.00
2025-10-17 16:18:21,6033,Start,ON,214.00
2025-10-17 16:18:32,6033,Stop,ON,214.00
2025-10-17 16:18:32,6034,Start,ON,214.00
2025-10-17 16:18:43,6034,Stop,ON,214.00
2025-10-17 16:18:43,6035,Start,ON,214.00
2025-10-17 16:18:54,6035,Stop,ON,214.00
2025-10-17 16:18:54,6036,Start,ON,214.00
2025-10-17 16:19:05,6036,Stop,ON,214.00
2025-10-17 16:19:05,6037,Start,ON,214.00
2025-10-17 16:19:16,6037,Stop,ON,214.00
2025-10-17 16:19:16,6038,Start,ON,214.00
2025-10-17 16:19:27,6038,Stop,ON,214.00
2025-10-17 16:19:27,6039,Start,ON,214.00
2025-10-17 16:19:38,6039,Stop,ON,214.00
