Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-21 18:43:05,6552,Start,OFF,214.35
2025-10-21 18:43:12,6552,Stop,OFF,214.35
2025-10-21 18:43:17,6553,Start,OFF,214.35
2025-10-21 18:44:21,6553,Stop,ON,214.35
2025-10-21 18:45:13,6554,Start,ON,214.35
2025-10-21 18:46:44,6554,Stop,ON,213.85
2025-10-21 18:46:46,6555,Start,ON,213.86
2025-10-21 18:48:17,6555,Stop,ON,213.86
2025-10-21 18:48:19,6556,Start,ON,213.87
2025-10-21 18:49:49,6556,Stop,ON,213.87
2025-10-21 18:49:51,6557,Start,ON,213.88
2025-10-21 18:51:22,6557,Stop,ON,213.88
2025-10-21 18:51:23,6558,Start,ON,213.89
2025-10-21 18:52:54,6558,Stop,ON,213.89
2025-10-21 18:52:55,6559,Start,ON,213.90
2025-10-21 18:54:26,6559,Stop,ON,213.90
2025-10-21 18:54:28,6560,Start,ON,213.91
2025-10-21 18:55:58,6560,Stop,ON,213.91
2025-10-21 18:57:38,6561,Start,ON,213.85
2025-10-21 18:57:45,6561,Stop,ON,213.85
2025-10-21 18:57:46,6562,Start,ON,213.95
2025-10-21 18:57:53,6562,Stop,ON,213.95
2025-10-21 18:57:55,6563,Start,ON,214.05
2025-10-21 18:58:01,6563,Stop,ON,214.05
2025-10-21 18:58:03,6564,Start,ON,214.15
2025-10-21 18:58:10,6564,Stop,ON,214.15
2025-10-21 18:58:11,6565,Start,ON,214.25
2025-10-21 18:58:18,6565,Stop,ON,214.25
2025-10-21 18:58:20,6566,Start,ON,214.35
2025-10-21 18:58:27,6566,Stop,ON,214.35
2025-10-21 18:59:54,6567,Start,ON,214.35
2025-10-21 19:00:55,6567,Stop,ON,213.85
2025-10-21 19:00:55,6568,Start,OFF,213.85
2025-10-21 19:01:56,6568,Stop,OFF,213.85
2025-10-21 19:01:58,6569,Start,ON,213.95
2025-10-21 19:02:59,6569,Stop,ON,213.95
2025-10-21 19:03:00,6570,Start,OFF,213.95
2025-10-21 19:04:01,6570,Stop,OFF,213.95
2025-10-21 19:04:03,6571,Start,ON,214.05
2025-10-21 19:05:04,6571,Stop,ON,214.05
2025-10-21 19:05:04,6572,Start,OFF,214.05
2025-10-21 19:06:05,6572,Stop,OFF,214.05
2025-10-21 19:06:08,6573,Start,ON,214.15
2025-10-21 19:07:08,6573,Stop,ON,214.15
2025-10-21 19:07:08,6574,Start,OFF,214.15
2025-10-21 19:08:10,6574,Stop,OFF,214.15
2025-10-21 19:08:12,6575,Start,ON,214.25
2025-10-21 19:09:12,6575,Stop,ON,214.25
2025-10-21 19:09:13,6576,Start,OFF,214.25
2025-10-21 19:10:14,6576,Stop,OFF,214.25
2025-10-21 19:10:16,6577,Start,ON,214.35
2025-10-21 19:11:17,6577,Stop,ON,214.35
2025-10-21 19:11:17,6578,Start,OFF,214.35
2025-10-21 19:12:18,6578,Stop,OFF,214.35
2025-10-21 19:13:21,6579,Start,ON,214.35
2025-10-21 19:14:21,6579,Stop,ON,213.85
2025-10-21 19:14:22,6580,Start,OFF,213.85
2025-10-21 19:15:22,6580,Stop,OFF,213.85
2025-10-21 19:15:25,6581,Start,ON,213.95
2025-10-21 19:16:25,6581,Stop,ON,213.95
2025-10-21 19:16:26,6582,Start,OFF,213.95
2025-10-21 19:17:27,6582,Stop,OFF,213.95
2025-10-21 19:17:29,6583,Start,ON,214.05
2025-10-21 19:18:30,6583,Stop,ON,214.05
2025-10-21 19:18:30,6584,Start,OFF,214.05
2025-10-21 19:19:31,6584,Stop,OFF,214.05
2025-10-21 19:19:33,6585,Start,ON,214.15
2025-10-21 19:20:34,6585,Stop,ON,214.15
2025-10-21 19:20:34,6586,Start,OFF,214.15
2025-10-21 19:21:35,6586,Stop,OFF,214.15
2025-10-21 19:21:37,6587,Start,ON,214.25
2025-10-21 19:22:38,6587,Stop,ON,214.25
2025-10-21 19:22:38,6588,Start,OFF,214.25
2025-10-21 19:23:39,6588,Stop,OFF,214.25
2025-10-21 19:23:42,6589,Start,ON,214.35
2025-10-21 19:24:43,6589,Stop,ON,214.35
2025-10-21 19:24:43,6590,Start,OFF,214.35
2025-10-21 19:25:45,6590,Stop,OFF,214.35
