Time,Run,Scan status,Ablation status,OPO Wavelength
2026-06-15 14:35:37,6914,Stop,ON,OFF
2026-06-15 14:35:48,6915,Start,ON,OFF
2026-06-15 14:35:51,6915,Stop,ON,OFF
2026-06-15 14:36:04,6916,Start,ON,OFF
2026-06-15 14:36:09,6916,Stop,ON,OFF
2026-06-15 14:36:19,6917,Start,ON,OFF
2026-06-15 14:36:25,6917,Stop,ON,OFF
2026-06-15 14:36:34,6918,Start,ON,OFF
2026-06-15 14:36:45,6918,Stop,ON,OFF
2026-06-15 14:36:55,6919,Start,ON,OFF
2026-06-15 14:37:04,6919,Stop,ON,OFF
2026-06-15 14:37:16,6920,Start,ON,OFF
2026-06-15 14:37:21,6920,Stop,ON,OFF
2026-06-15 14:39:14,6921,Start,ON,OFF
2026-06-15 14:39:18,6921,Stop,ON,OFF
2026-06-15 14:39:26,6922,Start,ON,OFF
2026-06-15 14:39:32,6922,Stop,ON,OFF
2026-06-15 14:45:13,6923,Start,ON,OFF
2026-06-15 14:45:22,6923,Stop,ON,OFF
2026-06-15 14:45:29,6924,Start,ON,OFF
2026-06-15 14:45:35,6924,Stop,ON,OFF
2026-06-15 14:45:43,6925,Start,ON,OFF
2026-06-15 14:45:48,6925,Stop,ON,OFF
2026-06-15 14:45:58,6926,Start,ON,OFF
2026-06-15 14:46:02,6926,Stop,ON,OFF
2026-06-15 14:46:09,6927,Start,ON,OFF
2026-06-15 14:46:16,6927,Stop,ON,OFF
2026-06-15 14:46:31,6928,Start,ON,OFF
2026-06-15 14:46:36,6928,Stop,ON,OFF
2026-06-15 15:22:25,6929,Start,ON,OFF
2026-06-15 15:22:31,6929,Stop,ON,OFF
2026-06-15 15:22:41,6930,Start,ON,OFF
2026-06-15 15:22:56,6930,Stop,ON,OFF
2026-06-15 15:23:13,6931,Start,ON,OFF
2026-06-15 15:23:17,6931,Stop,ON,OFF
2026-06-15 15:23:26,6932,Start,ON,OFF
2026-06-15 15:23:32,6932,Stop,ON,OFF
2026-06-15 15:23:59,6933,Start,ON,OFF
2026-06-15 15:24:08,6933,Stop,ON,OFF
2026-06-15 15:31:55,6934,Start,ON,OFF
2026-06-15 15:32:12,6934,Stop,ON,OFF
2026-06-15 15:32:22,6935,Start,ON,OFF
2026-06-15 15:32:29,6935,Stop,ON,OFF
2026-06-15 15:32:37,6936,Start,ON,OFF
2026-06-15 15:32:43,6936,Stop,ON,OFF
2026-06-15 15:32:51,6937,Start,ON,OFF
2026-06-15 15:32:55,6937,Stop,ON,OFF
2026-06-15 15:33:02,6938,Start,ON,OFF
2026-06-15 15:33:08,6938,Stop,ON,OFF
2026-06-15 15:33:35,6939,Start,ON,OFF
2026-06-15 15:33:40,6939,Stop,ON,OFF
2026-06-15 15:34:04,6940,Start,ON,OFF
2026-06-15 15:34:09,6940,Stop,ON,OFF
2026-06-15 15:34:21,6941,Start,ON,OFF
2026-06-15 15:34:28,6941,Stop,ON,OFF
2026-06-15 15:34:36,6942,Start,ON,OFF
2026-06-15 15:34:42,6942,Stop,ON,OFF
2026-06-15 15:34:49,6943,Start,ON,OFF
2026-06-15 15:34:54,6943,Stop,ON,OFF
2026-06-15 15:46:13,6944,Start,ON,OFF
2026-06-15 15:46:25,6944,Stop,ON,OFF
2026-06-15 15:48:02,6945,Start,ON,OFF
2026-06-15 15:48:57,6945,Stop,ON,OFF
2026-06-15 15:49:28,6946,Start,ON,OFF
2026-06-15 15:49:34,6946,Stop,ON,OFF
2026-06-15 15:49:51,6947,Start,ON,OFF
2026-06-15 15:50:08,6947,Stop,ON,OFF
2026-06-15 15:50:51,6948,Start,ON,OFF
2026-06-15 15:51:03,6948,Stop,ON,OFF
2026-06-15 15:51:13,6949,Start,ON,OFF
2026-06-15 15:51:18,6949,Stop,ON,OFF
2026-06-15 15:51:27,6950,Start,ON,OFF
2026-06-15 15:51:35,6950,Stop,ON,OFF
2026-06-15 15:51:43,6951,Start,ON,OFF
2026-06-15 15:51:48,6951,Stop,ON,OFF
2026-06-15 15:51:51,6952,Start,ON,OFF
2026-06-15 15:51:56,6952,Stop,ON,OFF
2026-06-15 15:52:06,6953,Start,ON,OFF
2026-06-15 15:52:22,6953,Stop,ON,OFF
2026-06-15 15:52:32,6954,Start,ON,OFF
2026-06-15 15:52:38,6954,Stop,ON,OFF
2026-06-15 15:52:47,6955,Start,ON,OFF
2026-06-15 15:53:29,6955,Stop,ON,OFF
2026-06-15 15:53:41,6956,Start,ON,OFF
2026-06-15 15:53:51,6956,Stop,ON,OFF
2026-06-15 15:58:38,6957,Start,ON,OFF
2026-06-15 15:58:42,6957,Stop,ON,OFF
2026-06-15 15:58:51,6958,Start,ON,OFF
2026-06-15 15:58:58,6958,Stop,ON,OFF
2026-06-15 15:59:07,6959,Start,ON,OFF
2026-06-15 15:59:36,6959,Stop,OFF,OFF
2026-06-15 15:59:43,6960,Start,OFF,OFF
2026-06-15 15:59:49,6960,Stop,OFF,OFF
2026-06-15 15:59:56,6961,Start,OFF,OFF
2026-06-15 16:00:54,6961,Stop,ON,OFF
2026-06-15 16:05:59,6962,Start,ON,OFF
2026-06-15 16:06:24,6962,Stop,OFF,OFF
2026-06-15 16:06:36,6963,Start,OFF,OFF
2026-06-15 16:06:42,6963,Stop,OFF,OFF
2026-06-15 16:06:53,6964,Start,OFF,OFF
2026-06-15 16:06:58,6964,Stop,OFF,OFF
2026-06-15 16:07:01,6965,Start,OFF,OFF
2026-06-15 16:07:11,6965,Stop,OFF,OFF
2026-06-15 16:07:31,6966,Start,OFF,OFF
2026-06-15 16:07:37,6966,Stop,OFF,OFF
2026-06-15 17:08:35,6967,Start,OFF,OFF
2026-06-15 17:08:39,6967,Stop,OFF,OFF
2026-06-15 17:08:44,6968,Start,OFF,OFF
2026-06-15 17:08:50,6968,Stop,OFF,OFF
2026-06-15 17:09:01,6969,Start,OFF,OFF
2026-06-15 17:09:09,6969,Stop,OFF,OFF
2026-06-15 17:09:33,6970,Start,OFF,OFF
2026-06-15 17:09:37,6970,Stop,OFF,OFF
2026-06-15 17:09:43,6971,Start,ON,OFF
2026-06-15 17:09:48,6971,Stop,ON,OFF
2026-06-15 17:36:38,6972,Start,ON,OFF
2026-06-15 17:36:46,6972,Stop,ON,OFF
2026-06-15 17:36:54,6973,Start,OFF,OFF
2026-06-15 17:37:05,6973,Stop,OFF,OFF
2026-06-15 17:37:15,6974,Start,OFF,OFF
2026-06-15 17:37:23,6974,Stop,OFF,OFF
2026-06-15 17:38:08,6975,Start,OFF,OFF
2026-06-15 17:38:12,6975,Stop,OFF,OFF
2026-06-15 17:38:23,6976,Start,OFF,OFF
2026-06-15 17:38:48,6976,Stop,OFF,OFF
2026-06-15 17:38:51,6977,Start,OFF,OFF
2026-06-15 17:39:06,6977,Stop,OFF,OFF
2026-06-15 17:39:19,6978,Start,OFF,OFF
2026-06-15 17:39:31,6978,Stop,OFF,OFF
2026-06-15 17:39:41,6979,Start,OFF,OFF
2026-06-15 17:40:01,6979,Stop,OFF,OFF
2026-06-15 17:40:13,6980,Start,OFF,OFF
2026-06-15 17:40:16,6980,Stop,OFF,OFF
2026-06-15 17:41:00,6981,Start,OFF,OFF
2026-06-15 17:41:11,6981,Stop,OFF,OFF
2026-06-15 17:41:45,6982,Start,OFF,OFF
2026-06-15 17:41:52,6982,Stop,OFF,OFF
2026-06-15 17:41:53,6983,Start,OFF,OFF
2026-06-15 17:42:28,6983,Stop,OFF,OFF
2026-06-15 17:42:37,6984,Start,OFF,OFF
2026-06-15 17:42:48,6984,Stop,OFF,OFF
2026-06-15 17:43:03,6985,Start,ON,OFF
2026-06-15 17:43:34,6985,Stop,OFF,OFF
2026-06-15 17:43:44,6986,Start,OFF,OFF
2026-06-15 17:43:49,6986,Stop,OFF,OFF
