Time,Run,Scan status,Ablation status,OPO Wavelength
2025-10-17 15:39:24,5957,Start,ON,213.80
2025-10-17 15:39:40,5957,Stop,ON,213.80
2025-10-17 15:39:40,5958,Start,ON,213.80
2025-10-17 15:39:55,5958,Stop,ON,213.80
2025-10-17 15:39:56,5959,Start,ON,213.80
2025-10-17 15:40:11,5959,Stop,ON,213.80
2025-10-17 15:40:11,5960,Start,ON,213.80
2025-10-17 15:40:27,5960,Stop,ON,213.80
2025-10-17 15:40:27,5961,Start,ON,213.80
2025-10-17 15:40:43,5961,Stop,ON,213.80
2025-10-17 15:40:43,5962,Start,ON,213.80
2025-10-17 15:40:59,5962,Stop,ON,213.80
