Time,Run,Scan status,Ablation status,OPO Wavelength
2025-09-16 16:19:53,4652,Start,ON,OFF
2025-09-16 16:52:21,4652,Stop,ON,216.25
2025-09-16 16:52:30,4653,Start,ON,216.25
2025-09-16 16:52:37,4653,Stop,ON,216.25
2025-09-16 16:52:47,4654,Start,ON,216.25
2025-09-16 16:57:27,4654,Stop,OFF,216.25
2025-09-16 16:57:38,4655,Start,ON,216.25
2025-09-16 16:59:09,4655,Stop,ON,216.25
2025-09-16 16:59:20,4656,Start,OFF,216.25
2025-09-16 17:00:51,4656,Stop,OFF,216.25
2025-09-16 17:03:07,4657,Start,ON,216.25
2025-09-16 17:04:40,4657,Stop,ON,216.25
2025-09-16 17:04:46,4658,Start,OFF,216.25
2025-09-16 17:06:16,4658,Stop,OFF,216.25
2025-09-16 17:07:08,4659,Start,ON,216.25
2025-09-16 17:08:39,4659,Stop,ON,216.25
2025-09-16 17:08:45,4660,Start,OFF,216.25
2025-09-16 17:10:18,4660,Stop,OFF,216.25
2025-09-16 17:11:18,4661,Start,ON,216.25
2025-09-16 17:12:52,4661,Stop,ON,216.25
2025-09-16 17:13:02,4662,Start,OFF,216.25
2025-09-16 17:14:32,4662,Stop,OFF,216.25
2025-09-16 17:15:41,4663,Start,ON,216.25
2025-09-16 17:17:12,4663,Stop,ON,216.25
2025-09-16 17:17:17,4664,Start,ON,216.25
2025-09-16 17:18:06,4664,Stop,OFF,216.25
2025-09-16 17:18:10,4665,Start,OFF,216.25
2025-09-16 17:19:41,4665,Stop,OFF,216.25
2025-09-16 17:20:36,4666,Start,ON,216.25
2025-09-16 17:22:07,4666,Stop,ON,216.25
2025-09-16 17:22:14,4667,Start,OFF,216.25
2025-09-16 17:23:44,4667,Stop,OFF,216.25
2025-09-16 17:24:48,4668,Start,ON,216.25
2025-09-16 17:26:24,4668,Stop,ON,216.25
2025-09-16 17:26:31,4669,Start,OFF,216.25
2025-09-16 17:28:05,4669,Stop,OFF,216.25
2025-09-16 17:29:03,4670,Start,ON,216.25
2025-09-16 17:30:33,4670,Stop,ON,216.25
2025-09-16 17:30:40,4671,Start,OFF,216.25
2025-09-16 17:32:13,4671,Stop,OFF,216.25
2025-09-16 17:32:55,4672,Start,ON,216.25
2025-09-16 17:34:25,4672,Stop,ON,216.25
2025-09-16 17:34:31,4673,Start,OFF,216.25
