wavelength_nm,group_1_mean,group_1_std
437.7511,233.27175815508002,33.18381407996659
437.9141,158.24368327540117,32.50707908543249
438.0771,198.10731963903746,32.97406024543451
438.2401,169.31186512032096,33.58445818522876
438.4031,239.38673141711214,32.60679406656122
438.5661,169.41881725935835,33.25815835374268
438.729,62.25170426256686,30.95221233286415
438.892,199.38940516042783,34.114630205975125
439.055,280.2984961229946,33.93458448064887
439.2179,299.0271057486628,35.01302069934409
439.3809,428.5150736631017,35.97736934321026
439.5438,317.21694532085536,33.77938320635986
439.7067,445.35330895721944,38.498896582282626
439.8697,168.44421820855624,33.269666172985985
440.0326,194.41614318181817,33.62565137642674
440.1955,72.13806676737968,31.92422284360887
440.3584,194.59929822192512,35.30402930464949
440.5213,98.06320178475937,31.992221761670567
440.6842,237.6527741978608,32.840777314449056
440.847,298.44421804812805,36.11597358572484
441.0099,271.39742660427805,34.12518234505677
441.1728,455.27710574866336,38.24889763596934
441.3357,246.89207901069503,34.495357766847974
441.4985,502.3653410427811,37.25737548566816
441.6614,162.63539426470598,34.12733325804686
441.8242,122.02844233957224,31.686844629041527
441.9871,246.2984961229945,33.36615334539487
442.1499,543.2744319518717,39.310159699603894
442.3127,304.08592927807456,34.2270231525623
442.4755,301.588603074866,36.28498136928595
442.6383,93.15544755347594,32.67372634371776
442.8011,210.7169453609624,33.07947383215876
442.964,126.64876421122987,31.2823124010331
443.1267,197.33993997326206,32.78387690047229
443.2895,286.8011699197859,34.439731480085115
443.4523,167.80384364973267,33.80440129057204
443.6151,214.3840576203207,34.04972874443565
443.7778,85.24769310427814,31.993720921741158
443.9406,270.57256029411764,33.18691643274566
444.1033,138.1260361096256,31.88227162747449
444.2661,120.54047423796789,30.820355973264597
444.4288,90.28913732754013,31.386570115221502
444.5915,254.0952875668448,34.948955035004424
444.7542,447.35063516042806,38.93774754082391
444.917,377.545822326203,36.90568324233632
445.0797,400.4495656417111,37.006485937088065
445.2424,206.04047473262017,34.155984228929746
